customer_id,gender,past_3_years_bike_related_purchases,job_title,job_industry_category,wealth_segment,owns_car,tenure,age
2351,Female,35,Assistant Professor,Retail,Affluent Customer,Yes,10.0,26
2352,Female,76,Statistician II,,Mass Customer,Yes,13.0,47
2353,Male,93,Health Coach IV,Health,Affluent Customer,Yes,12.0,40
2354,Female,99,Product Engineer,Retail,Mass Customer,No,17.0,60
2355,Male,87,Operator,Manufacturing,Mass Customer,Yes,4.0,25
2356,Female,58,Geological Engineer,Manufacturing,Affluent Customer,No,3.0,24
2357,Female,39,Civil Engineer,Manufacturing,Mass Customer,No,6.0,56
2358,Male,26,Senior Sales Associate,Retail,High Net Worth,Yes,15.0,59
2359,Female,80,Mechanical Systems Engineer,Property,High Net Worth,Yes,7.0,32
2360,Female,0,VP Accounting,Financial Services,High Net Worth,Yes,5.0,44
2361,Female,55,Help Desk Operator,,High Net Worth,Yes,20.0,64
2362,Male,49,Developer II,Financial Services,Affluent Customer,Yes,19.0,46
2363,Male,92,Nurse,Entertainment,Mass Customer,Yes,16.0,35
2364,Male,19,Speech Pathologist,,Mass Customer,Yes,13.0,23
2365,Female,2,Structural Analysis Engineer,Argiculture,Mass Customer,Yes,3.0,20
2366,Female,51,Web Designer I,Health,Mass Customer,Yes,15.0,43
2367,Male,40,Electrical Engineer,Manufacturing,Mass Customer,Yes,16.0,61
2368,Female,98,Chemical Engineer,Manufacturing,Mass Customer,No,10.0,25
2369,Female,80,Financial Analyst,Financial Services,Mass Customer,Yes,1.0,22
2370,Female,35,Analyst Programmer,Property,High Net Worth,No,7.0,22
2371,Female,22,Staff Scientist,Manufacturing,High Net Worth,Yes,8.0,52
2372,Male,14,Clinical Specialist,Health,Affluent Customer,No,10.0,41
2373,Female,51,Structural Engineer,Manufacturing,High Net Worth,Yes,16.0,36
2374,Male,6,Design Engineer,Financial Services,Mass Customer,No,9.0,25
2375,Female,21,Sales Representative,Retail,Affluent Customer,No,8.0,31
2376,Female,84,Community Outreach Specialist,,High Net Worth,Yes,12.0,60
2377,Female,29,Analog Circuit Design manager,IT,High Net Worth,No,2.0,20
2378,Female,41,Research Assistant II,Manufacturing,Affluent Customer,No,1.0,24
2379,Female,85,Occupational Therapist,Health,Affluent Customer,Yes,15.0,37
2380,Female,44,Technical Writer,Retail,Mass Customer,Yes,15.0,62
2381,Female,91,Programmer I,Argiculture,Affluent Customer,Yes,5.0,45
2382,Male,79,Accounting Assistant III,Retail,Mass Customer,Yes,4.0,47
2383,Female,34,Compensation Analyst,Financial Services,Mass Customer,No,15.0,40
2384,Male,96,Operator,Health,High Net Worth,Yes,6.0,57
2385,Male,70,Dental Hygienist,Health,Mass Customer,No,8.0,60
2386,Female,93,Compensation Analyst,Financial Services,Mass Customer,No,2.0,21
2387,Male,33,Nurse,,High Net Worth,Yes,9.0,41
2388,Male,84,Cost Accountant,Financial Services,Mass Customer,No,1.0,21
2389,Male,18,Desktop Support Technician,Retail,High Net Worth,No,7.0,45
2390,Female,48,Legal Assistant,Property,Mass Customer,No,12.0,54
2391,Female,72,Nurse Practicioner,Health,Mass Customer,No,14.0,57
2392,Female,48,Marketing Assistant,Manufacturing,Affluent Customer,No,2.0,17
2393,Female,68,Registered Nurse,Health,High Net Worth,Yes,11.0,37
2394,Female,31,GIS Technical Architect,,Mass Customer,Yes,7.0,23
2395,Male,23,Executive Secretary,,High Net Worth,No,16.0,52
2396,Female,40,Recruiter,Retail,Affluent Customer,Yes,7.0,45
2397,Male,33,Analyst Programmer,Retail,Affluent Customer,Yes,4.0,33
2398,Female,6,Administrative Assistant IV,Financial Services,High Net Worth,Yes,1.0,18
2399,Female,20,Software Consultant,Manufacturing,High Net Worth,Yes,14.0,38
2400,Male,73,Office Assistant III,Property,Mass Customer,Yes,22.0,40
2401,Male,7,Staff Scientist,,Mass Customer,Yes,15.0,41
2402,Female,99,Cost Accountant,Financial Services,Mass Customer,Yes,8.0,61
2403,Female,41,Technical Writer,Financial Services,Affluent Customer,No,12.0,41
2404,Male,13,Graphic Designer,Retail,Mass Customer,No,6.0,58
2405,Female,16,Structural Analysis Engineer,,Mass Customer,No,18.0,61
2406,Male,34,Executive Secretary,,Affluent Customer,Yes,9.0,45
2407,Female,24,,Financial Services,High Net Worth,Yes,6.0,59
2408,Female,38,VP Marketing,Health,Mass Customer,No,16.0,63
2409,Female,23,,Health,Mass Customer,No,12.0,29
2410,Female,75,Geological Engineer,Manufacturing,Mass Customer,Yes,21.0,44
2411,Male,0,Technical Writer,Financial Services,High Net Worth,No,13.0,54
2412,Female,77,Chemical Engineer,Manufacturing,Affluent Customer,No,8.0,37
2413,Male,27,Environmental Specialist,Manufacturing,High Net Worth,Yes,17.0,75
2415,Male,56,Web Designer II,Manufacturing,Mass Customer,No,3.0,40
2416,Male,19,Office Assistant I,Health,Affluent Customer,No,16.0,59
2417,Female,27,Nurse,,Affluent Customer,No,22.0,44
2418,Female,82,Software Engineer III,Property,Mass Customer,Yes,13.0,48
2419,Male,96,Physical Therapy Assistant,Property,High Net Worth,No,9.0,40
2420,Female,10,Staff Scientist,Financial Services,High Net Worth,No,16.0,42
2421,Female,54,Research Nurse,Health,Affluent Customer,Yes,13.0,64
2422,Female,96,Librarian,Entertainment,High Net Worth,No,13.0,40
2423,Male,49,Professor,IT,Mass Customer,Yes,20.0,37
2424,Male,17,,,Affluent Customer,Yes,15.0,36
2425,Male,32,Help Desk Technician,,Mass Customer,Yes,11.0,42
2427,Female,20,Senior Developer,,High Net Worth,Yes,2.0,20
2428,Male,74,Help Desk Operator,,Mass Customer,Yes,9.0,50
2429,Female,54,Assistant Professor,Manufacturing,Mass Customer,Yes,3.0,38
2430,Male,38,Quality Engineer,,Mass Customer,No,5.0,50
2431,Male,15,Senior Cost Accountant,Financial Services,Mass Customer,Yes,2.0,19
2432,Female,67,Nuclear Power Engineer,Manufacturing,Affluent Customer,Yes,5.0,37
2433,Male,38,Nurse Practicioner,,High Net Worth,Yes,8.0,42
2434,Male,40,Environmental Specialist,,Affluent Customer,No,18.0,62
2435,Female,69,Account Coordinator,Manufacturing,Mass Customer,No,14.0,57
2436,Male,37,Help Desk Technician,IT,Mass Customer,No,4.0,32
2437,Female,90,Marketing Manager,Financial Services,Mass Customer,Yes,18.0,41
2438,Female,76,Speech Pathologist,Manufacturing,Mass Customer,Yes,4.0,35
2439,Female,44,,Manufacturing,Affluent Customer,No,15.0,51
2440,Female,17,Engineer II,Manufacturing,Affluent Customer,No,8.0,59
2441,Female,52,,Property,High Net Worth,Yes,5.0,59
2442,Male,8,Social Worker,Health,Affluent Customer,Yes,17.0,61
2443,Male,30,Computer Systems Analyst I,Property,High Net Worth,No,20.0,28
2444,Male,22,Associate Professor,Manufacturing,High Net Worth,No,11.0,41
2445,Male,46,Quality Control Specialist,Retail,Affluent Customer,No,18.0,42
2446,Male,33,,Retail,Affluent Customer,No,17.0,62
2447,Male,55,Tax Accountant,,Affluent Customer,Yes,2.0,21
2448,Female,5,Structural Analysis Engineer,Property,High Net Worth,No,10.0,26
2449,Male,54,Tax Accountant,,Affluent Customer,No,8.0,36
2450,Male,64,Structural Engineer,Retail,Affluent Customer,Yes,7.0,44
2451,Male,33,Editor,Argiculture,Affluent Customer,Yes,18.0,45
2452,Female,93,Chemical Engineer,Manufacturing,Mass Customer,Yes,17.0,43
2453,Female,22,Safety Technician II,Telecommunications,High Net Worth,No,9.0,26
2454,Female,81,Senior Sales Associate,Property,Mass Customer,Yes,12.0,58
2455,Female,64,,Manufacturing,Mass Customer,No,21.0,41
2456,Male,9,Sales Associate,,Mass Customer,No,10.0,27
2457,Male,70,Developer IV,IT,High Net Worth,Yes,15.0,43
2458,Female,73,Media Manager II,Manufacturing,High Net Worth,Yes,5.0,54
2459,Female,67,Quality Engineer,Manufacturing,High Net Worth,No,18.0,32
2460,Male,88,Nurse Practicioner,Manufacturing,High Net Worth,Yes,12.0,42
2461,Male,89,Speech Pathologist,,Affluent Customer,No,17.0,42
2462,Male,17,Assistant Media Planner,Entertainment,Affluent Customer,No,21.0,38
2463,Female,54,Pharmacist,Health,Mass Customer,No,12.0,40
2464,Male,78,Speech Pathologist,Retail,Mass Customer,No,6.0,35
2465,Female,31,Senior Editor,,Mass Customer,Yes,2.0,34
2466,Male,62,Software Test Engineer IV,Entertainment,High Net Worth,No,16.0,38
2467,Female,71,Engineer III,Manufacturing,Affluent Customer,Yes,4.0,43
2468,Male,51,Marketing Assistant,Retail,High Net Worth,No,1.0,23
2470,Male,70,,Argiculture,Mass Customer,No,13.0,61
2471,Male,55,Geological Engineer,Manufacturing,Mass Customer,Yes,8.0,40
2472,Male,99,Product Engineer,Health,High Net Worth,Yes,16.0,29
2473,Male,50,Administrative Assistant I,Entertainment,Mass Customer,Yes,13.0,48
2474,Female,59,Executive Secretary,Argiculture,High Net Worth,Yes,6.0,38
2475,Female,68,Quality Control Specialist,,Mass Customer,No,20.0,41
2476,Male,13,Administrative Officer,Property,High Net Worth,No,17.0,62
2477,Male,25,Electrical Engineer,Manufacturing,Affluent Customer,Yes,10.0,41
2478,Male,85,Senior Cost Accountant,Financial Services,Affluent Customer,Yes,10.0,52
2479,Female,81,Community Outreach Specialist,Retail,Mass Customer,No,5.0,22
2480,Female,3,Nuclear Power Engineer,Manufacturing,High Net Worth,Yes,16.0,47
2481,Female,71,Chief Design Engineer,Manufacturing,Mass Customer,Yes,12.0,39
2482,Male,95,Pharmacist,Health,Mass Customer,Yes,10.0,65
2483,Female,54,,Manufacturing,Mass Customer,No,10.0,31
2484,Female,77,Senior Quality Engineer,Property,Mass Customer,Yes,14.0,39
2485,Male,93,Help Desk Technician,,Mass Customer,Yes,12.0,63
2486,Female,77,Structural Engineer,Manufacturing,Mass Customer,Yes,5.0,64
2487,Male,92,Operator,IT,Affluent Customer,Yes,14.0,40
2488,Female,32,Senior Financial Analyst,Financial Services,Mass Customer,Yes,7.0,30
2489,Female,42,Speech Pathologist,Retail,Mass Customer,No,15.0,42
2490,Male,28,,Health,Mass Customer,Yes,5.0,31
2491,Male,74,Clinical Specialist,Health,Mass Customer,No,14.0,41
2492,Male,35,Design Engineer,Manufacturing,High Net Worth,No,9.0,44
2493,Male,56,Assistant Media Planner,Entertainment,Mass Customer,Yes,17.0,37
2494,Female,98,Senior Sales Associate,Manufacturing,High Net Worth,No,16.0,44
2495,Female,89,Assistant Professor,IT,Affluent Customer,No,17.0,65
2496,Male,29,Web Developer II,Manufacturing,Mass Customer,Yes,21.0,38
2497,Male,33,Administrative Assistant IV,Property,Affluent Customer,No,12.0,49
2498,Female,70,Software Test Engineer III,Retail,High Net Worth,No,8.0,40
2499,Female,77,Account Representative I,Retail,Mass Customer,No,14.0,45
2500,Female,35,Senior Developer,Property,High Net Worth,Yes,17.0,61
2501,Female,80,Actuary,Financial Services,Mass Customer,Yes,10.0,47
2502,Female,6,Structural Engineer,Manufacturing,Mass Customer,Yes,11.0,54
2503,Male,80,Budget/Accounting Analyst I,Health,Affluent Customer,Yes,10.0,51
2504,Male,52,,Property,Mass Customer,No,2.0,18
2505,Female,45,VP Marketing,Financial Services,High Net Worth,No,3.0,38
2506,Female,97,,Health,Affluent Customer,No,9.0,63
2507,Female,77,Biostatistician III,Health,Affluent Customer,Yes,8.0,32
2508,Male,98,Information Systems Manager,,Mass Customer,No,3.0,22
2509,Male,99,Help Desk Technician,Financial Services,Mass Customer,No,7.0,47
2510,Male,43,Human Resources Manager,Manufacturing,Mass Customer,Yes,7.0,45
2511,Male,20,Technical Writer,Financial Services,Mass Customer,Yes,4.0,27
2512,Male,3,Web Developer I,,High Net Worth,Yes,19.0,50
2513,Male,55,Structural Analysis Engineer,Property,Mass Customer,No,12.0,40
2514,Male,25,Senior Financial Analyst,Financial Services,High Net Worth,Yes,17.0,43
2515,Female,24,,Retail,Affluent Customer,Yes,3.0,23
2516,Female,42,Registered Nurse,Health,Mass Customer,No,19.0,51
2517,Female,1,Research Nurse,Health,Mass Customer,Yes,9.0,40
2518,Female,53,Recruiting Manager,,Mass Customer,Yes,19.0,64
2519,Male,76,Senior Developer,Manufacturing,Mass Customer,Yes,5.0,39
2520,Male,71,Accountant III,Retail,Affluent Customer,Yes,10.0,44
2521,Female,35,Chemical Engineer,Manufacturing,High Net Worth,Yes,3.0,19
2522,Male,42,,,High Net Worth,No,14.0,41
2523,Female,28,VP Marketing,Financial Services,Mass Customer,Yes,9.0,57
2524,Male,84,Help Desk Technician,Retail,Mass Customer,Yes,8.0,49
2525,Male,25,Cost Accountant,Financial Services,Mass Customer,No,8.0,26
2526,Male,89,Software Test Engineer II,Manufacturing,Mass Customer,No,8.0,49
2527,Female,60,Technical Writer,,Affluent Customer,Yes,16.0,38
2528,Male,81,Senior Editor,Financial Services,Affluent Customer,No,15.0,40
2529,Male,81,Quality Engineer,Manufacturing,High Net Worth,Yes,10.0,64
2530,Female,63,Business Systems Development Analyst,Property,Mass Customer,Yes,18.0,58
2531,Male,48,Teacher,Property,High Net Worth,Yes,8.0,37
2532,Female,27,,Manufacturing,Mass Customer,No,11.0,49
2533,Male,11,Speech Pathologist,Health,Affluent Customer,Yes,5.0,25
2534,Female,70,Research Associate,Manufacturing,Affluent Customer,Yes,12.0,53
2535,Male,53,Accountant III,Financial Services,Affluent Customer,No,13.0,37
2536,Female,71,Associate Professor,Health,Mass Customer,Yes,16.0,54
2537,Female,8,Senior Quality Engineer,,Affluent Customer,Yes,12.0,29
2538,Female,13,,,High Net Worth,Yes,20.0,59
2539,Male,68,Nuclear Power Engineer,Manufacturing,Affluent Customer,Yes,12.0,51
2541,Male,17,Software Engineer II,Financial Services,High Net Worth,Yes,2.0,18
2542,Female,43,Accounting Assistant I,Property,Affluent Customer,Yes,12.0,52
2543,Male,41,Web Developer III,,Affluent Customer,No,2.0,19
2544,Male,73,VP Marketing,Manufacturing,Mass Customer,Yes,16.0,30
2545,Female,33,Tax Accountant,Manufacturing,Mass Customer,Yes,16.0,40
2546,Female,45,Assistant Professor,Manufacturing,High Net Worth,No,11.0,38
2547,Female,91,Social Worker,Health,Mass Customer,Yes,14.0,33
2548,Female,11,Chief Design Engineer,,Mass Customer,No,13.0,47
2549,Male,12,Pharmacist,Health,Mass Customer,Yes,4.0,20
2550,Male,34,Pharmacist,Health,Mass Customer,Yes,4.0,21
2551,Female,0,VP Quality Control,,Mass Customer,No,5.0,31
2552,Male,1,,Manufacturing,Affluent Customer,Yes,17.0,45
2553,Male,42,,,High Net Worth,Yes,13.0,37
2554,Female,76,Software Engineer III,,High Net Worth,No,12.0,36
2555,Male,43,Health Coach IV,Health,Affluent Customer,No,11.0,42
2556,Male,39,,Health,Mass Customer,Yes,15.0,30
2557,Female,37,,,Mass Customer,No,19.0,40
2558,Female,84,,Health,High Net Worth,Yes,20.0,44
2559,Female,7,Assistant Media Planner,Entertainment,High Net Worth,No,8.0,49
2560,Male,7,Developer IV,,Mass Customer,No,21.0,38
2561,Female,44,,Manufacturing,High Net Worth,Yes,15.0,55
2562,Male,98,Internal Auditor,Retail,Mass Customer,No,13.0,38
2563,Female,49,Administrative Assistant IV,,Mass Customer,Yes,20.0,28
2564,Female,18,Engineer III,Health,Mass Customer,No,15.0,42
2565,Female,62,Junior Executive,Health,Affluent Customer,Yes,9.0,49
2566,Female,48,Accountant II,Entertainment,Affluent Customer,Yes,6.0,22
2567,Male,97,Systems Administrator IV,Financial Services,Mass Customer,No,22.0,43
2568,Female,42,Staff Scientist,Manufacturing,Mass Customer,No,18.0,35
2569,Male,62,VP Quality Control,Retail,Mass Customer,No,16.0,33
2570,Male,13,Professor,Financial Services,Mass Customer,Yes,18.0,41
2571,Male,97,Internal Auditor,Health,Affluent Customer,Yes,7.0,32
2572,Female,30,Engineer III,Financial Services,Mass Customer,No,13.0,38
2573,Female,72,Software Engineer I,,Mass Customer,No,10.0,64
2574,Male,73,,Manufacturing,Mass Customer,No,4.0,39
2575,Male,87,Business Systems Development Analyst,Financial Services,High Net Worth,Yes,16.0,44
2576,Female,15,Associate Professor,Manufacturing,Mass Customer,No,13.0,59
2577,Male,78,Operator,,Mass Customer,Yes,10.0,42
2578,Male,49,Tax Accountant,Retail,High Net Worth,No,3.0,27
2579,Female,35,Desktop Support Technician,Manufacturing,Mass Customer,No,16.0,48
2580,Female,27,Teacher,Financial Services,Mass Customer,Yes,13.0,30
2581,Female,49,,Manufacturing,Affluent Customer,Yes,11.0,44
2582,Male,98,Director of Sales,Health,Mass Customer,No,7.0,41
2583,Female,34,Human Resources Assistant I,Property,Mass Customer,No,15.0,55
2584,Female,86,Technical Writer,Financial Services,High Net Worth,No,12.0,38
2585,Male,15,Geologist III,,Affluent Customer,No,7.0,24
2586,Male,10,Tax Accountant,Financial Services,Mass Customer,Yes,13.0,39
2587,Female,76,Data Coordiator,,Affluent Customer,No,4.0,39
2588,Male,37,Professor,,High Net Worth,No,2.0,17
2589,Female,42,,,High Net Worth,No,8.0,53
2590,Female,48,General Manager,Financial Services,Affluent Customer,Yes,11.0,54
2591,Male,50,,Retail,High Net Worth,No,13.0,44
2592,Male,84,Help Desk Operator,Financial Services,Mass Customer,Yes,1.0,23
2593,Female,69,Nuclear Power Engineer,Manufacturing,Affluent Customer,No,19.0,45
2594,Male,90,Internal Auditor,Manufacturing,Mass Customer,No,2.0,21
2595,Male,56,Nurse Practicioner,,Affluent Customer,Yes,8.0,41
2596,Female,51,Assistant Professor,,Affluent Customer,Yes,13.0,42
2597,Female,58,Civil Engineer,Manufacturing,High Net Worth,Yes,11.0,38
2598,Male,23,Senior Developer,Manufacturing,Affluent Customer,No,9.0,38
2599,Female,9,VP Marketing,Manufacturing,Mass Customer,No,5.0,64
2600,Male,55,Senior Financial Analyst,Financial Services,Mass Customer,Yes,1.0,17
2601,Female,48,Software Engineer III,Financial Services,Affluent Customer,No,13.0,43
2602,Female,46,Structural Analysis Engineer,Health,Mass Customer,No,3.0,41
2603,Female,44,Nurse,Financial Services,High Net Worth,No,11.0,56
2604,Male,91,Account Executive,Retail,Mass Customer,Yes,7.0,43
2605,Male,50,Marketing Manager,Health,High Net Worth,Yes,18.0,53
2606,Female,56,Electrical Engineer,Manufacturing,High Net Worth,No,12.0,40
2607,Male,90,Registered Nurse,Health,Affluent Customer,Yes,7.0,26
2608,Female,44,Budget/Accounting Analyst III,Health,Affluent Customer,Yes,6.0,43
2609,Female,17,Compensation Analyst,Financial Services,Mass Customer,Yes,14.0,54
2610,Female,41,Account Coordinator,IT,Mass Customer,No,10.0,64
2611,Female,36,Tax Accountant,Financial Services,Affluent Customer,No,9.0,27
2612,Male,33,Statistician I,Retail,Affluent Customer,No,18.0,49
2613,Male,78,,Health,Mass Customer,Yes,16.0,52
2614,Male,65,,Retail,High Net Worth,No,18.0,61
2615,Female,23,Nurse,Financial Services,Mass Customer,Yes,1.0,20
2616,Female,28,Nurse,,High Net Worth,Yes,13.0,48
2617,Female,79,,Health,High Net Worth,No,18.0,59
2618,Male,85,Administrative Assistant IV,,Mass Customer,No,4.0,41
2619,Female,62,Web Designer I,Financial Services,High Net Worth,Yes,14.0,40
2620,Male,26,Civil Engineer,Manufacturing,Mass Customer,No,1.0,19
2621,Female,24,Assistant Media Planner,Entertainment,High Net Worth,No,15.0,44
2622,Male,13,Staff Accountant I,Financial Services,Mass Customer,No,16.0,39
2623,Male,42,Media Manager III,Property,Mass Customer,Yes,15.0,36
2624,Male,37,Community Outreach Specialist,Retail,Mass Customer,Yes,11.0,54
2625,Female,45,Research Assistant I,Manufacturing,Affluent Customer,Yes,8.0,46
2626,Male,42,Account Coordinator,Property,Affluent Customer,Yes,4.0,20
2627,Female,7,Budget/Accounting Analyst II,Retail,Mass Customer,Yes,12.0,47
2628,Male,29,Assistant Media Planner,Entertainment,Affluent Customer,No,1.0,17
2629,Female,60,Engineer IV,Entertainment,High Net Worth,No,19.0,42
2630,Male,76,Senior Sales Associate,Retail,Mass Customer,No,10.0,40
2631,Male,4,Software Engineer I,Financial Services,Mass Customer,Yes,2.0,23
2632,Male,18,,Argiculture,Mass Customer,No,16.0,53
2633,Female,47,,Property,Mass Customer,Yes,12.0,49
2634,Male,85,Quality Engineer,Financial Services,High Net Worth,No,15.0,38
2635,Male,45,Nurse,Retail,Mass Customer,No,14.0,59
