customer_id,gender,past_3_years_bike_related_purchases,job_title,job_industry_category,wealth_segment,owns_car,tenure,age,postcode,state,property_valuation,target
2066,Male,91,Food Chemist,Health,High Net Worth,Yes,12.0,49,2570,NSW,9,0
2067,Male,81,Registered Nurse,Health,Mass Customer,No,17.0,39,2153,NSW,10,1
2068,Female,23,Account Representative I,,High Net Worth,No,8.0,62,2835,NSW,1,0
2070,Female,0,Recruiting Manager,,Mass Customer,No,8.0,37,2318,NSW,7,1
2071,Female,69,,,Mass Customer,No,10.0,40,3182,VIC,10,1
2072,Female,30,Environmental Specialist,Financial Services,Mass Customer,Yes,9.0,58,3043,VIC,9,1
2073,Female,87,,Manufacturing,High Net Worth,Yes,10.0,44,3175,VIC,8,1
2075,Female,95,Environmental Tech,Manufacturing,Mass Customer,No,8.0,45,4558,QLD,4,0
2076,Female,73,Assistant Manager,Manufacturing,Mass Customer,Yes,5.0,49,3172,VIC,9,1
2077,Female,67,Cost Accountant,Financial Services,Mass Customer,Yes,7.0,26,4556,QLD,8,0
2078,Female,15,Computer Systems Analyst III,Manufacturing,Mass Customer,No,3.0,29,2505,NSW,9,0
2079,Female,49,Account Executive,,High Net Worth,No,11.0,62,2145,NSW,10,0
2080,Female,15,Human Resources Assistant IV,,High Net Worth,No,17.0,59,2115,NSW,11,1
2081,Female,69,Senior Editor,Financial Services,Mass Customer,No,13.0,46,2067,NSW,12,0
2082,Female,38,Legal Assistant,Health,Affluent Customer,Yes,19.0,39,2469,NSW,1,1
2083,Female,5,,,Mass Customer,No,4.0,38,2705,NSW,3,1
2084,Female,6,,IT,Mass Customer,Yes,17.0,32,4127,QLD,2,0
2085,Female,83,Pharmacist,Health,Mass Customer,No,11.0,62,3196,VIC,7,0
2086,Male,68,Senior Cost Accountant,Financial Services,High Net Worth,No,1.0,21,2450,NSW,7,0
2087,Male,76,Administrative Officer,IT,Mass Customer,Yes,15.0,49,3024,VIC,7,0
2088,Male,2,Senior Financial Analyst,Financial Services,Mass Customer,Yes,14.0,49,4551,QLD,7,1
2089,Male,93,Safety Technician I,Financial Services,High Net Worth,No,15.0,60,2164,NSW,9,0
2090,Male,63,Help Desk Technician,Financial Services,Mass Customer,Yes,17.0,54,2230,NSW,9,0
2091,Female,27,Office Assistant II,Argiculture,Mass Customer,No,9.0,38,2320,NSW,3,0
2092,Male,14,Safety Technician IV,Manufacturing,High Net Worth,No,18.0,41,3028,VIC,7,0
2093,Male,94,Programmer II,Financial Services,High Net Worth,No,2.0,19,2330,NSW,4,1
2094,Male,15,Biostatistician IV,,Mass Customer,No,16.0,34,4514,QLD,6,0
2095,Female,69,Account Executive,Manufacturing,Affluent Customer,No,8.0,29,3136,VIC,9,1
2096,Female,74,Programmer III,Telecommunications,High Net Worth,Yes,12.0,49,2575,NSW,8,0
2097,Male,38,Recruiter,Telecommunications,Mass Customer,No,21.0,30,4053,QLD,9,1
2098,Female,82,Dental Hygienist,Health,High Net Worth,No,16.0,49,4740,QLD,2,1
2099,Male,40,Senior Cost Accountant,Financial Services,High Net Worth,Yes,19.0,59,2570,NSW,8,1
2100,Male,34,Marketing Assistant,IT,Mass Customer,No,14.0,40,3088,VIC,9,0
2101,Female,71,General Manager,,Mass Customer,Yes,2.0,20,3966,VIC,2,1
2102,Male,80,Senior Editor,,Affluent Customer,No,5.0,42,2260,NSW,12,1
2103,Male,94,Business Systems Development Analyst,Financial Services,Affluent Customer,No,18.0,43,2265,NSW,6,1
2104,Female,31,Structural Analysis Engineer,Financial Services,Mass Customer,No,11.0,39,4405,QLD,1,1
2105,Male,29,Food Chemist,Health,High Net Worth,Yes,6.0,47,3912,VIC,7,0
2106,Male,91,Project Manager,Financial Services,High Net Worth,Yes,13.0,48,2120,NSW,10,0
2107,Female,2,Biostatistician IV,IT,Affluent Customer,Yes,4.0,26,4701,QLD,4,0
2108,Female,41,Software Test Engineer IV,Property,Mass Customer,Yes,18.0,33,4133,QLD,3,0
2109,Female,14,Account Representative II,Health,High Net Worth,Yes,18.0,53,2261,NSW,8,1
2110,Male,29,Human Resources Assistant III,Manufacturing,High Net Worth,No,14.0,45,4034,QLD,6,1
2111,Male,98,Speech Pathologist,Property,Affluent Customer,Yes,12.0,45,2753,NSW,9,1
2112,Female,64,Accounting Assistant I,Financial Services,Mass Customer,Yes,6.0,25,2164,NSW,8,0
2113,Female,91,Internal Auditor,Manufacturing,Affluent Customer,No,17.0,46,4128,QLD,6,0
2114,Male,78,Safety Technician III,Argiculture,High Net Worth,No,19.0,64,2076,NSW,11,1
2115,Male,17,Food Chemist,Health,Mass Customer,Yes,17.0,43,3143,VIC,4,0
2116,Male,81,Research Associate,Financial Services,Affluent Customer,Yes,9.0,39,3025,VIC,9,0
2117,Male,76,Computer Systems Analyst I,Health,Affluent Customer,No,3.0,23,2090,NSW,12,0
2118,Male,29,Developer III,,High Net Worth,No,7.0,40,2747,NSW,8,1
2119,Female,51,Senior Cost Accountant,Financial Services,Mass Customer,No,17.0,33,4118,QLD,5,0
2120,Male,80,Web Designer III,Manufacturing,Mass Customer,No,1.0,21,2446,NSW,8,1
2121,Female,35,Nurse,Financial Services,Mass Customer,Yes,22.0,29,3012,VIC,8,1
2122,Male,85,Registered Nurse,Health,High Net Worth,Yes,11.0,45,3072,VIC,10,0
2123,Female,36,Software Engineer II,Manufacturing,Affluent Customer,No,2.0,25,4160,QLD,10,0
2124,Male,17,,Retail,High Net Worth,No,18.0,40,3037,VIC,8,1
2125,Female,9,VP Quality Control,Financial Services,High Net Worth,No,18.0,43,2770,NSW,8,1
2126,Male,65,Product Engineer,Health,Mass Customer,Yes,17.0,60,2810,NSW,1,0
2127,Female,66,Web Designer I,Manufacturing,Mass Customer,No,7.0,44,3207,VIC,12,0
2128,Male,31,Data Coordiator,Property,Affluent Customer,Yes,16.0,42,2769,NSW,10,0
2129,Male,26,Electrical Engineer,Manufacturing,High Net Worth,No,3.0,38,2164,NSW,9,0
2130,Female,95,Structural Engineer,Property,High Net Worth,Yes,16.0,28,2480,NSW,2,1
2131,Female,12,Payment Adjustment Coordinator,,Mass Customer,Yes,7.0,47,2566,NSW,8,1
2132,Female,16,Human Resources Manager,Financial Services,High Net Worth,Yes,22.0,33,2145,NSW,9,1
2133,Female,44,General Manager,Financial Services,High Net Worth,No,3.0,20,2880,NSW,1,0
2134,Male,16,Nurse,Manufacturing,Affluent Customer,No,2.0,18,3175,VIC,3,0
2135,Male,97,Structural Engineer,,Mass Customer,Yes,15.0,38,2063,NSW,12,0
2136,Female,21,Office Assistant I,Health,High Net Worth,Yes,5.0,53,2062,NSW,9,0
2137,Female,46,Chemical Engineer,Manufacturing,Affluent Customer,No,5.0,47,4030,QLD,9,0
2138,Female,23,Graphic Designer,Manufacturing,High Net Worth,No,15.0,40,2216,NSW,8,1
2139,Female,87,Accountant II,IT,Affluent Customer,Yes,7.0,36,3756,VIC,7,0
2140,Male,59,Help Desk Operator,Telecommunications,High Net Worth,No,21.0,42,4670,QLD,1,1
2141,Female,50,Programmer I,Financial Services,High Net Worth,Yes,4.0,54,2102,NSW,10,0
2142,Female,61,Biostatistician IV,,Affluent Customer,No,7.0,39,4503,QLD,3,1
2143,Male,53,Business Systems Development Analyst,,High Net Worth,Yes,10.0,55,2557,NSW,8,0
2144,Female,12,Office Assistant IV,Property,Mass Customer,Yes,9.0,40,2650,NSW,4,1
2145,Female,44,Librarian,Entertainment,Affluent Customer,Yes,19.0,59,2216,NSW,8,0
2146,Male,75,,,Mass Customer,No,13.0,51,2234,NSW,10,0
2147,Male,42,Engineer IV,,High Net Worth,Yes,1.0,20,2148,NSW,8,0
2148,Female,78,Engineer I,Manufacturing,Mass Customer,Yes,15.0,29,3976,VIC,6,0
2149,Female,26,Professor,,High Net Worth,No,6.0,40,2210,NSW,10,1
2150,Male,75,,Retail,Affluent Customer,Yes,8.0,59,4503,QLD,7,1
2151,Male,9,,Entertainment,Affluent Customer,No,6.0,32,4680,QLD,3,1
2152,Female,40,Database Administrator III,Manufacturing,Mass Customer,Yes,19.0,50,3071,VIC,10,1
2153,Male,22,Financial Analyst,Financial Services,Mass Customer,No,10.0,32,4165,QLD,5,1
2154,Female,86,Chemical Engineer,Manufacturing,High Net Worth,No,6.0,38,2089,NSW,9,1
2155,Female,24,Data Coordiator,,Mass Customer,No,14.0,54,3214,VIC,3,1
2156,Male,96,Desktop Support Technician,Retail,Mass Customer,Yes,18.0,41,2199,NSW,1,1
2157,Female,52,Community Outreach Specialist,Property,Mass Customer,No,19.0,40,4160,QLD,8,0
2158,Male,11,Physical Therapy Assistant,Entertainment,Mass Customer,No,6.0,58,2144,NSW,9,0
2159,Male,19,,,High Net Worth,Yes,6.0,55,4510,QLD,4,0
2160,Female,64,Recruiter,Health,Mass Customer,Yes,15.0,47,3172,VIC,8,1
2161,Male,35,,Financial Services,Mass Customer,No,4.0,20,3189,VIC,10,0
2162,Male,49,Paralegal,Financial Services,High Net Worth,Yes,10.0,44,2760,NSW,8,0
2163,Male,41,VP Product Management,,Mass Customer,Yes,6.0,22,2155,NSW,10,0
2164,Female,12,Financial Analyst,Financial Services,Mass Customer,Yes,18.0,45,2145,NSW,9,1
2166,Female,78,Nurse,Property,Mass Customer,No,16.0,34,2770,NSW,6,1
2167,Female,31,Librarian,Entertainment,Mass Customer,No,1.0,21,2750,NSW,8,1
2168,Male,83,VP Accounting,Financial Services,Mass Customer,Yes,17.0,44,4061,QLD,5,0
2169,Male,80,Senior Financial Analyst,Financial Services,Mass Customer,No,18.0,39,2283,NSW,4,1
2170,Male,27,Geological Engineer,Manufacturing,Affluent Customer,No,6.0,55,2030,NSW,12,1
2171,Female,21,Pharmacist,Health,High Net Worth,No,10.0,48,2138,NSW,9,1
2172,Male,6,Information Systems Manager,Health,Affluent Customer,Yes,13.0,39,2016,NSW,10,0
2173,Female,27,Help Desk Technician,IT,Mass Customer,Yes,22.0,42,2340,NSW,2,0
2174,Male,32,Account Executive,Argiculture,High Net Worth,No,11.0,56,3429,VIC,6,1
2175,Male,23,Web Developer III,Health,Mass Customer,No,13.0,33,3083,VIC,8,0
2176,Female,79,Accountant II,Property,High Net Worth,Yes,12.0,56,2170,NSW,5,0
2177,Male,35,Social Worker,Health,Mass Customer,No,9.0,41,2770,NSW,7,0
2178,Female,20,Mechanical Systems Engineer,Retail,Mass Customer,No,12.0,64,4214,QLD,8,0
2179,Male,15,Desktop Support Technician,Manufacturing,Mass Customer,No,17.0,58,3015,VIC,10,1
2180,Male,98,Chief Design Engineer,,High Net Worth,Yes,13.0,58,3163,VIC,10,0
2181,Male,99,Account Executive,IT,Mass Customer,Yes,8.0,44,2032,NSW,11,1
2182,Male,47,Assistant Media Planner,Entertainment,High Net Worth,Yes,16.0,51,4350,QLD,7,1
2183,Female,61,Programmer Analyst IV,Manufacturing,Mass Customer,Yes,7.0,46,4132,QLD,4,1
2184,Male,49,Statistician III,Health,Mass Customer,No,11.0,47,2147,NSW,8,1
2185,Female,40,Human Resources Assistant II,Property,Mass Customer,No,19.0,55,2527,NSW,7,1
2186,Female,61,Clinical Specialist,Health,High Net Worth,No,5.0,55,2557,NSW,9,0
2187,Female,52,Budget/Accounting Analyst I,Health,Mass Customer,No,2.0,21,2200,NSW,9,1
2188,Female,85,Nurse Practicioner,,Mass Customer,No,17.0,46,4211,QLD,9,1
2189,Male,43,Safety Technician II,Financial Services,High Net Worth,No,4.0,20,4500,QLD,8,1
2190,Female,77,,IT,Affluent Customer,No,13.0,39,2830,NSW,3,1
2191,Male,2,Payment Adjustment Coordinator,,Mass Customer,Yes,4.0,42,3040,VIC,11,0
2192,Male,93,Staff Accountant II,,Mass Customer,No,14.0,52,4815,QLD,1,1
2193,Male,66,Developer III,,Mass Customer,Yes,6.0,63,3915,VIC,4,0
2194,Female,79,Electrical Engineer,Manufacturing,Affluent Customer,Yes,11.0,60,4153,QLD,11,1
2195,Female,94,GIS Technical Architect,Financial Services,Affluent Customer,Yes,13.0,31,4179,QLD,10,1
2196,Male,66,Media Manager I,Retail,High Net Worth,Yes,7.0,42,2450,NSW,7,0
2197,Male,32,Programmer Analyst I,Financial Services,Mass Customer,No,7.0,25,3355,VIC,4,0
2198,Male,1,Editor,Property,Affluent Customer,Yes,1.0,20,2148,NSW,6,0
2199,Female,89,Account Coordinator,Property,High Net Worth,Yes,13.0,35,2321,NSW,4,0
2200,Male,23,Community Outreach Specialist,,Affluent Customer,Yes,16.0,32,2267,NSW,5,0
2201,Female,56,Design Engineer,Financial Services,Affluent Customer,Yes,1.0,20,4055,QLD,7,1
2202,Female,46,Physical Therapy Assistant,Financial Services,Affluent Customer,Yes,8.0,41,2099,NSW,11,1
2203,Male,13,Sales Associate,Health,High Net Worth,Yes,2.0,20,2026,NSW,10,0
2204,Female,16,Librarian,Entertainment,High Net Worth,No,7.0,51,2762,NSW,9,1
2206,Male,60,Structural Engineer,Financial Services,Affluent Customer,No,14.0,61,2160,NSW,5,0
2207,Female,93,Web Designer IV,Manufacturing,Mass Customer,Yes,16.0,39,4121,QLD,8,1
2208,Female,59,,,Mass Customer,No,9.0,64,2289,NSW,7,1
2209,Male,4,Registered Nurse,Health,Affluent Customer,Yes,3.0,25,2145,NSW,8,0
2210,Male,16,Registered Nurse,Health,High Net Worth,No,5.0,33,3977,VIC,5,1
2211,Female,3,,Manufacturing,Mass Customer,Yes,18.0,43,2232,NSW,10,0
2212,Female,22,Technical Writer,Manufacturing,Affluent Customer,Yes,20.0,44,4227,QLD,7,1
2213,Female,70,Legal Assistant,,Affluent Customer,Yes,6.0,22,2756,NSW,9,0
2214,Male,52,,Manufacturing,High Net Worth,Yes,8.0,61,2505,NSW,8,0
2215,Female,50,Structural Engineer,Financial Services,Mass Customer,Yes,18.0,47,3458,VIC,6,0
2216,Female,29,Systems Administrator II,Property,High Net Worth,Yes,10.0,56,2750,NSW,7,0
2217,Male,98,Paralegal,Financial Services,Mass Customer,No,16.0,37,4421,QLD,2,1
2218,Female,94,Senior Sales Associate,Health,Affluent Customer,No,4.0,26,3505,VIC,1,0
2219,Male,73,Senior Quality Engineer,,High Net Worth,Yes,3.0,36,3216,VIC,9,0
2220,Male,35,Legal Assistant,Financial Services,Mass Customer,Yes,13.0,59,2233,NSW,9,0
2221,Male,80,General Manager,Argiculture,Affluent Customer,No,7.0,23,4017,QLD,5,1
2222,Female,20,Professor,Financial Services,Mass Customer,No,14.0,44,2145,NSW,6,1
2223,Female,38,Professor,Health,Mass Customer,No,12.0,37,3006,VIC,5,1
2224,Female,3,Budget/Accounting Analyst III,Retail,High Net Worth,Yes,4.0,20,2262,NSW,6,0
2225,Female,45,Occupational Therapist,Health,Affluent Customer,No,19.0,30,4570,QLD,4,0
2226,Female,10,Biostatistician II,Entertainment,Mass Customer,No,11.0,63,4037,QLD,8,1
2227,Male,45,Systems Administrator I,Property,Affluent Customer,Yes,9.0,42,3918,VIC,7,0
2228,Female,12,Geological Engineer,Manufacturing,High Net Worth,No,9.0,62,3216,VIC,3,0
2229,Female,76,Cost Accountant,Financial Services,Affluent Customer,Yes,7.0,59,2214,NSW,8,0
2230,Female,53,,,Mass Customer,No,19.0,41,3025,VIC,8,1
2231,Female,68,Accounting Assistant II,,Mass Customer,No,13.0,59,4165,QLD,8,0
2232,Male,69,Help Desk Technician,,Mass Customer,Yes,11.0,28,2640,NSW,1,1
2233,Female,49,Sales Associate,,Mass Customer,Yes,8.0,45,2560,NSW,9,1
2234,Male,48,Electrical Engineer,Manufacturing,Mass Customer,No,18.0,32,2069,NSW,12,1
2235,Female,75,Social Worker,Health,Affluent Customer,No,16.0,39,4818,QLD,5,1
2236,Male,0,Data Coordiator,Manufacturing,Affluent Customer,Yes,13.0,50,2335,NSW,5,0
2237,Female,83,,,Mass Customer,Yes,9.0,49,2287,NSW,7,1
2238,Female,96,Director of Sales,Retail,Mass Customer,Yes,14.0,40,3079,VIC,9,0
2239,Female,0,Associate Professor,Property,High Net Worth,Yes,8.0,58,2400,NSW,1,0
2240,Male,4,Automation Specialist III,Manufacturing,High Net Worth,Yes,16.0,49,3043,VIC,7,1
2241,Male,45,Paralegal,Financial Services,High Net Worth,No,10.0,43,3977,VIC,6,0
2242,Female,25,VP Sales,,Mass Customer,Yes,21.0,41,3148,VIC,9,0
2243,Female,76,Business Systems Development Analyst,,Affluent Customer,Yes,7.0,42,2036,NSW,8,0
2244,Male,97,Software Test Engineer III,Manufacturing,Mass Customer,No,5.0,46,2092,NSW,10,0
2245,Female,11,Marketing Manager,Argiculture,Mass Customer,No,3.0,38,4215,QLD,1,1
2246,Male,16,Database Administrator III,,Mass Customer,Yes,13.0,39,2770,NSW,7,0
2247,Female,17,Teacher,Retail,High Net Worth,Yes,1.0,23,2040,NSW,12,1
2248,Female,33,Software Engineer I,Manufacturing,Mass Customer,No,1.0,22,3127,VIC,12,1
2249,Female,7,,Financial Services,Mass Customer,No,5.0,22,2770,NSW,9,0
2250,Male,72,,Telecommunications,High Net Worth,No,7.0,26,2714,NSW,1,0
2251,Male,68,,Property,High Net Worth,No,19.0,59,3555,VIC,3,1
2253,Female,28,Office Assistant I,Manufacturing,Affluent Customer,Yes,13.0,59,2768,NSW,10,0
2254,Female,36,Programmer Analyst II,Health,Affluent Customer,No,18.0,63,2148,NSW,8,0
2255,Male,92,Dental Hygienist,Health,Affluent Customer,Yes,5.0,26,2880,NSW,1,0
2256,Female,28,Marketing Manager,Retail,Mass Customer,No,15.0,40,2560,NSW,9,0
2257,Male,27,Librarian,Entertainment,Mass Customer,No,15.0,41,2097,NSW,11,0
2258,Female,63,Account Executive,Retail,High Net Worth,No,7.0,44,2008,NSW,11,1
2259,Female,83,Environmental Specialist,,Affluent Customer,No,2.0,19,2320,NSW,5,0
2260,Male,38,Administrative Assistant IV,Argiculture,High Net Worth,No,11.0,51,2200,NSW,8,1
2261,Male,81,Account Representative II,Health,Mass Customer,Yes,13.0,38,3101,VIC,11,0
2262,Female,90,Pharmacist,Health,Mass Customer,Yes,2.0,34,4226,QLD,8,0
2263,Female,79,Professor,Argiculture,Mass Customer,Yes,21.0,31,3350,VIC,4,0
2264,Female,18,Occupational Therapist,Health,Affluent Customer,No,9.0,46,3977,VIC,6,1
2265,Male,55,,Property,Mass Customer,Yes,5.0,38,4006,QLD,8,0
2266,Male,74,,Retail,High Net Worth,No,1.0,20,2484,NSW,6,1
2267,Female,78,Business Systems Development Analyst,,Affluent Customer,No,14.0,54,4171,QLD,10,0
2268,Female,66,Pharmacist,Health,Mass Customer,No,19.0,53,3218,VIC,8,1
2269,Female,33,Product Engineer,,Mass Customer,No,9.0,29,2323,NSW,3,1
2270,Male,50,Information Systems Manager,Retail,Affluent Customer,No,9.0,52,3095,VIC,10,0
2271,Male,96,,Telecommunications,Mass Customer,Yes,18.0,44,2619,NSW,8,0
2272,Female,82,Internal Auditor,Manufacturing,Mass Customer,No,1.0,24,4306,QLD,4,1
2273,Female,71,Assistant Professor,,Mass Customer,Yes,9.0,54,2092,NSW,12,1
2274,Female,15,Budget/Accounting Analyst IV,Manufacturing,Mass Customer,Yes,13.0,39,2090,NSW,10,0
2275,Female,77,Human Resources Assistant II,Financial Services,High Net Worth,Yes,8.0,26,3355,VIC,2,1
2276,Female,90,Desktop Support Technician,,Mass Customer,Yes,12.0,33,2077,NSW,10,0
2277,Female,44,Cost Accountant,Financial Services,High Net Worth,Yes,7.0,55,3752,VIC,4,0
2278,Male,11,Product Engineer,Health,Affluent Customer,Yes,8.0,41,2580,NSW,4,0
2279,Male,42,Human Resources Assistant II,Health,Mass Customer,No,3.0,39,2066,NSW,9,1
2280,Female,93,Budget/Accounting Analyst I,,Mass Customer,No,9.0,58,3620,VIC,1,0
2281,Female,56,,,High Net Worth,Yes,14.0,29,3630,VIC,1,1
2282,Male,81,Senior Financial Analyst,Financial Services,Affluent Customer,Yes,7.0,61,3630,VIC,4,1
2283,Male,44,Software Consultant,,High Net Worth,No,16.0,64,3630,VIC,2,1
2284,Female,83,Staff Accountant IV,Telecommunications,High Net Worth,No,14.0,44,3630,VIC,1,1
2285,Female,71,Quality Control Specialist,Health,High Net Worth,No,5.0,45,3631,VIC,6,1
2286,Female,20,Staff Scientist,Manufacturing,High Net Worth,No,5.0,23,3630,VIC,3,0
2287,Female,53,Human Resources Assistant I,Telecommunications,High Net Worth,No,20.0,44,3350,VIC,7,0
2288,Male,63,Staff Scientist,Manufacturing,High Net Worth,No,8.0,54,3630,VIC,1,1
2289,Female,97,Research Nurse,Health,Affluent Customer,Yes,13.0,38,3630,VIC,1,0
2290,Male,18,Account Executive,Manufacturing,Mass Customer,Yes,5.0,37,3631,VIC,3,1
2291,Male,67,Accountant IV,Manufacturing,Affluent Customer,Yes,4.0,47,3630,VIC,1,0
2292,Female,17,Research Nurse,Health,Mass Customer,Yes,2.0,20,2525,NSW,9,1
2293,Female,70,Financial Advisor,Financial Services,Affluent Customer,No,16.0,60,2880,NSW,1,0
2294,Male,25,Associate Professor,Manufacturing,Mass Customer,No,21.0,31,4017,QLD,5,1
2296,Female,16,Geologist IV,Retail,Affluent Customer,No,1.0,16,4215,QLD,9,0
2297,Female,16,Geological Engineer,Manufacturing,Affluent Customer,Yes,19.0,47,4228,QLD,10,0
2298,Male,64,Environmental Tech,Property,Mass Customer,Yes,5.0,21,3977,VIC,4,0
2299,Male,11,Computer Systems Analyst I,Property,High Net Worth,Yes,7.0,32,3101,VIC,10,1
2300,Male,20,,Financial Services,Mass Customer,Yes,3.0,20,4228,QLD,8,0
2301,Male,66,Senior Cost Accountant,Financial Services,Mass Customer,Yes,19.0,52,4101,QLD,10,1
2302,Female,43,Mechanical Systems Engineer,Retail,Mass Customer,Yes,4.0,19,3804,VIC,8,0
2303,Male,22,Database Administrator IV,Retail,Mass Customer,Yes,4.0,25,2022,NSW,12,0
2304,Female,65,,,Mass Customer,Yes,11.0,61,2565,NSW,8,1
2305,Female,91,Chief Design Engineer,Financial Services,Affluent Customer,Yes,13.0,34,3149,VIC,10,0
2306,Female,98,Paralegal,Financial Services,High Net Worth,Yes,9.0,58,3178,VIC,9,0
2307,Female,57,Desktop Support Technician,Retail,High Net Worth,Yes,13.0,40,4568,QLD,8,1
2308,Female,52,Paralegal,Financial Services,Mass Customer,Yes,17.0,55,3115,VIC,9,1
2309,Male,40,Accounting Assistant I,Manufacturing,Affluent Customer,No,14.0,33,4300,QLD,5,1
2310,Male,12,Executive Secretary,,High Net Worth,Yes,11.0,48,2021,NSW,12,1
2311,Female,49,Design Engineer,Health,Mass Customer,No,16.0,29,2145,NSW,10,0
2312,Female,72,Assistant Manager,Manufacturing,Mass Customer,No,18.0,39,4350,QLD,2,0
2313,Female,54,Chemical Engineer,Manufacturing,Mass Customer,No,12.0,52,4343,QLD,1,1
2314,Male,59,Registered Nurse,Health,High Net Worth,Yes,7.0,25,4304,QLD,3,0
2315,Male,25,Community Outreach Specialist,Financial Services,Affluent Customer,No,8.0,24,2250,NSW,7,0
2316,Male,79,Computer Systems Analyst IV,Financial Services,Affluent Customer,Yes,11.0,40,3223,VIC,6,0
2317,Male,97,Tax Accountant,Health,Mass Customer,Yes,16.0,42,3116,VIC,9,0
2318,Female,30,Automation Specialist I,Manufacturing,Mass Customer,Yes,6.0,30,3205,VIC,10,1
2319,Male,63,Librarian,Entertainment,High Net Worth,No,18.0,33,2539,NSW,9,0
2320,Female,14,Senior Developer,Manufacturing,Affluent Customer,No,16.0,53,2208,NSW,11,0
2321,Female,27,Nuclear Power Engineer,Manufacturing,Mass Customer,Yes,20.0,38,4218,QLD,3,0
2322,Male,72,Biostatistician III,Health,Mass Customer,Yes,2.0,26,2120,NSW,10,0
2323,Male,2,Desktop Support Technician,Property,High Net Worth,No,13.0,30,4125,QLD,7,0
2324,Male,44,Sales Associate,Manufacturing,Mass Customer,Yes,16.0,52,4818,QLD,5,0
2325,Male,50,Database Administrator IV,Retail,High Net Worth,Yes,12.0,54,3023,VIC,8,1
2326,Male,64,Programmer Analyst I,Retail,High Net Worth,No,14.0,52,3204,VIC,11,0
2327,Female,19,Budget/Accounting Analyst II,,Affluent Customer,No,6.0,55,2229,NSW,10,0
2328,Male,63,Dental Hygienist,Health,Mass Customer,Yes,8.0,32,4037,QLD,8,0
2329,Female,7,Computer Systems Analyst II,IT,Affluent Customer,No,20.0,61,2285,NSW,6,0
2330,Female,5,Account Coordinator,Property,Mass Customer,No,9.0,28,2261,NSW,8,0
2331,Female,48,Database Administrator III,Financial Services,Mass Customer,Yes,10.0,55,2567,NSW,8,1
